ACTIVE_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_DAYS_CREDIT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,CC_AMT_BALANCE_MEAN,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,CC_AMT_RECIVABLE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MEAN,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MAX,CC_CNT_DRAWINGS_CURRENT_MEAN,CC_COUNT,DAYS_BIRTH,DAYS_EMPLOYED_PERC,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,PREV_CODE_REJECT_REASON_XAP_MEAN,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,TARGET,SK_ID_CURR
17.2,0.5833333333333334,-1137.0,24.33333333333333,254476.61357142852,243482.94642857145,252149.1557142857,252149.1557142857,1.3,9.0,1.2857142857142858,21.0,-15079,0.123217720007958,0.3177121326117605,0.5026697032132963,0.4188542886233217,1.0,1.0,0,132819
28.33333333333333,0.4,-1048.2,34.8,65661.49317073172,62453.46676829269,65486.872865853664,65486.872865853664,0.6493506493506493,6.0,0.6097560975609756,82.0,-14354,0.2916260275881287,0.7247223745882906,0.6091613239763346,0.6545292802242897,1.0,0.8,0,132835
16.0,0.7857142857142857,-1550.5,41.57142857142857,149549.295,145259.8125,148176.27,148176.27,0.6,3.0,0.6666666666666666,6.0,-13601,0.1835159179472097,0.2888141448597565,0.6444870940267714,0.5762088360175724,0.8461538461538461,0.3846153846153846,0,132847
13.0,0.0,-380.0,13.0,3143.988,2988.091894736842,3091.959947368421,3091.959947368421,0.0210526315789473,2.0,0.0210526315789473,95.0,-13069,0.0840156094574948,0.1523113644616401,0.7507947234420264,0.6397075677637197,1.0,1.0,0,132890
5.0,0.8,-1106.8,36.8,8598.390722891567,8256.403734939759,7993.235060240964,7993.235060240964,0.036144578313253,3.0,0.036144578313253,83.0,-15207,0.0153876504241467,0.5548447849248693,0.168214058906039,0.3774042489507649,1.0,1.0,0,132908
7.75,0.0,-212.25,7.75,29480.359090909093,27353.89636363636,28621.006363636363,28621.006363636363,0.7777777777777778,7.0,0.9090909090909092,11.0,-14270,0.0143658023826208,0.5038169945934495,0.7689586123603129,0.2301588968634147,1.0,0.6666666666666666,0,132968
19.0,0.5,-711.5,24.0,67305.86678571429,64141.45714285714,66271.28464285714,66271.28464285714,1.0,4.0,0.5714285714285714,14.0,-12496,0.0135243277848911,0.300476812930834,0.4277896546755685,0.7136313997323308,0.8333333333333334,0.8333333333333334,0,132971
8.0,0.625,-669.625,14.625,59686.1746875,58157.4403125,59448.7996875,59448.7996875,0.4375,7.0,2.375,16.0,-9540,0.0430817610062893,0.0832188736072671,0.383785078996052,0.1614630800057724,0.4444444444444444,0.4444444444444444,0,132998
4.666666666666667,0.5714285714285714,-1022.5714285714286,4.857142857142857,51018.66900000001,49646.1735,50826.42,50826.42,0.0,17.0,4.8,10.0,-10351,0.127717128779828,0.454852354551753,0.5499605733020387,0.2512394458905693,1.0,0.8,0,133050
6.666666666666667,0.4,-835.0,6.0,11714.398815789476,11273.705526315787,11712.880657894735,11712.880657894735,0.04,3.0,0.0394736842105263,76.0,-12490,0.0953562850280224,0.6654449700183286,0.5723692596171576,0.4014074137749511,0.7142857142857143,0.5,0,133064
21.25,0.5555555555555556,-1197.111111111111,31.27777777777778,43676.086304347824,42073.9327173913,43350.81456521739,43350.81456521739,0.217391304347826,10.0,0.9130434782608696,46.0,-20570,0.4470102090422946,0.7764076503184228,0.4694254621343708,0.5028782772082183,1.0,1.0,0,133068
25.0,0.5,-1283.7,40.3,80981.09281914894,76351.75563829788,80795.56739361702,80795.56739361702,0.6704545454545454,7.0,0.6276595744680851,94.0,-14654,0.3098130203357445,0.7419383663773139,0.6674576469963713,0.5954562029091491,1.0,0.75,0,133089
25.0,0.5,-899.625,28.5,15006.6,12364.185,13854.86,13854.86,0.875,4.0,1.3333333333333333,9.0,-16324,0.1054888507718696,0.4451258537703928,0.1520870115147576,0.5064842396679806,1.0,1.0,0,133213
15.0,0.4444444444444444,-831.5555555555555,18.0,16569.213750000003,16010.5875,16416.94875,16416.94875,0.1111111111111111,1.0,0.1111111111111111,36.0,-13739,0.078098842710532,0.4625911170028667,0.7188935061641373,0.4294236843421945,0.8,0.2666666666666666,0,133240
36.0,0.75,-1239.75,39.5,216654.7905,212313.819375,216318.4155,216318.4155,0.55,8.0,1.9,40.0,-14005,0.0151374509103891,0.7248034873141697,0.6390929199450396,0.7281412993111438,1.0,0.6666666666666666,0,133375
23.75,0.2,-810.0,27.2,52045.6125,49579.95374999999,51924.35109375,51924.35109375,0.3020833333333333,5.0,0.3125,96.0,-13554,0.2533569425999705,0.6191196242456131,0.6823911629237606,0.4135967602644276,1.0,1.0,1,133452
13.0,0.5,-802.0,13.5,329281.415,319644.71,328623.5275,328623.5275,1.2777777777777777,10.0,1.2777777777777777,18.0,-13731,0.0402738329327798,0.3415582514795208,0.5244903632037425,0.5478104658520093,1.0,0.7142857142857143,1,133467
27.0,0.5,-974.8333333333334,28.666666666666668,64364.55267857143,60231.94392857143,63813.64821428571,63813.64821428571,0.6785714285714286,9.0,1.5357142857142858,28.0,-16667,0.0419991600167996,0.219425824332389,0.4570290124856548,0.1437580534911652,0.875,0.875,1,133529
12.666666666666666,0.625,-1284.0,27.625,275960.907,264608.3142,274664.1168,274664.1168,0.0,1.0,0.08,25.0,-13638,0.0500073324534389,0.3409283442148777,0.18196621376205,0.41534714488434,0.7647058823529411,0.2941176470588235,0,133531
17.0,0.8,-1456.0,38.8,14.123571428571427,0.0,-57.12642857142857,-57.12642857142857,0.0238095238095238,1.0,0.0238095238095238,84.0,-11594,0.0260479558392271,0.3549998714214879,0.0467807523640106,0.8050196619153701,0.8,0.8,1,133556
10.25,0.0,-369.5,10.25,100740.10846153848,96874.54961538462,99586.03153846155,99586.03153846155,0.3333333333333333,15.0,4.461538461538462,13.0,-17646,0.0387056556726736,0.7013011418490916,0.283546459426567,0.2512394458905693,0.5454545454545454,0.5454545454545454,0,133601
37.66666666666666,0.25,-1994.0,49.25,21127.4128125,20021.893593750003,21038.956875,21038.956875,0.3125,6.0,0.3125,96.0,-18238,0.036571992543042,0.3567769316134904,0.7153447077434021,0.4686596550493113,1.0,0.5555555555555556,0,133810
30.0,0.3333333333333333,-1063.8333333333333,34.666666666666664,14458.938113207549,13598.897264150944,14086.439150943395,14086.439150943395,0.3653846153846153,5.0,0.490566037735849,53.0,-15414,0.2370572207084468,0.4940010789793734,0.6025034372264959,0.3656165070113335,0.9,0.8,0,133813
14.0,0.6363636363636364,-1197.090909090909,25.90909090909091,90426.7305,86832.3375,89640.537,89640.537,0.72,8.0,1.6,30.0,-16715,0.1553096021537541,0.2107429951210875,0.4111187502839791,0.3842068130556564,0.75,0.75,1,133820
22.0,0.7142857142857143,-1751.0,26.0,647438.67,633441.2785714286,647150.3485714287,647150.3485714287,0.2857142857142857,8.0,1.5,14.0,-10192,0.1398155416012559,0.2270586605024701,0.378570248695421,0.4241303111942548,0.625,0.375,0,133828
12.0,0.8333333333333334,-1011.5833333333334,21.25,5902.285,5507.41,5536.9,5536.9,0.6666666666666666,12.0,2.4444444444444446,9.0,-13581,0.3091819453648479,0.4667711083349699,0.2632411250133655,0.4241303111942548,0.8888888888888888,0.6666666666666666,0,133882
6.5,0.6,-766.3,8.555555555555555,5494.506093749999,5319.138281250001,5476.695,5476.695,0.0112359550561797,1.0,0.0104166666666666,96.0,-11745,0.1700297999148574,0.6690796368666695,0.4505790336804984,0.4614823912998385,1.0,0.6,0,133908
21.0,0.5,-961.5,19.5,578198.3876470588,557501.9876470588,572762.7397058823,572762.7397058823,1.1176470588235294,26.0,7.764705882352941,17.0,-11733,0.1333844711497485,0.665210746505748,0.4016552666810929,0.3441550073724169,0.5,0.25,1,133926
18.0,0.6666666666666666,-1266.7777777777778,28.0,21561.784054054053,20413.08425675676,21560.009594594598,21560.009594594598,0.0410958904109589,3.0,0.0405405405405405,74.0,-11034,0.0882726119267718,0.2308725272174704,0.5198035479881642,0.2512394458905693,1.0,0.8,0,134010
5.0,0.8181818181818182,-1323.2727272727273,44.0,30867.218181818174,29565.691948051943,30757.19025974026,30757.19025974026,0.3289473684210526,6.0,0.3246753246753247,77.0,-13980,0.0689556509298998,0.4640373876600422,0.2470540454908182,0.1940678276718812,0.5714285714285714,0.5714285714285714,1,134044
7.0,0.6666666666666666,-293.0,7.666666666666667,198933.12,194043.69,198344.1825,198344.1825,0.7142857142857143,29.0,11.25,8.0,-16276,0.1329565003686409,0.3814549158808605,0.4203660300597229,0.2580842039460289,1.0,0.6666666666666666,0,134078
18.0,0.0,-533.0,18.0,15526.45847368421,14870.685315789471,15498.906157894737,15498.906157894737,0.031578947368421,3.0,0.031578947368421,95.0,-19459,0.0672696438665912,0.3378228536253239,0.2311412053257688,0.8193176922872417,0.6666666666666666,0.5,0,134104
8.333333333333334,0.625,-1244.125,33.0,115891.2945,111850.692,115872.953,115872.953,0.2777777777777778,6.0,0.3555555555555555,90.0,-11361,0.3356218642725112,0.6511400684447711,0.0823904078997949,0.4866531565147181,0.8571428571428571,0.8571428571428571,0,134111
46.66666666666666,0.8,-1229.6,30.066666666666663,109878.9827586207,106084.23051724138,110242.9443103448,110242.9443103448,0.1379310344827586,9.0,0.5862068965517241,29.0,-12869,0.2980029528323879,0.5671723325176382,0.6956730312174,0.3774042489507649,0.6,0.6,0,134272
15.0,0.5,-1840.0,16.75,28761.74484375,27478.70109375,28759.4596875,28759.4596875,0.1354166666666666,3.0,0.1354166666666666,96.0,-19148,0.6393879256319198,0.7480158392075925,0.6227390986296637,0.7352209993926424,1.0,1.0,0,134288
2.0,0.3333333333333333,-809.5,2.0,420997.0745454546,410977.8859090909,418879.16181818186,418879.16181818186,1.4545454545454546,4.0,1.4545454545454546,11.0,-16322,0.0119470653106236,0.0276487287722367,0.1912415948466761,0.2314393514998941,0.7777777777777778,0.3333333333333333,1,134303
11.5,0.3333333333333333,-855.3333333333334,15.666666666666666,59550.63065217391,58709.46717391305,59518.510434782605,59518.510434782605,0.0434782608695652,28.0,4.304347826086956,23.0,-14651,0.1828544126680772,0.3321458196736578,0.7119888452823577,0.5531646987710016,1.0,0.6666666666666666,0,134312
24.75,0.6666666666666666,-1023.9166666666666,32.75,70690.46968421053,68001.88310526316,70644.78663157896,70644.78663157896,0.1195652173913043,4.0,0.1157894736842105,95.0,-12647,0.2480430141535542,0.3289398809145313,0.7227527590270753,0.3170317785834444,0.25,0.25,0,134314
4.0,0.6,-1740.0,6.2,587951.5467857143,571364.5339285714,581675.5221428572,581675.5221428572,4.571428571428571,18.0,8.285714285714286,14.0,-16258,0.0129782261040718,0.6159817764239754,0.6130382467329155,0.3689687382528466,0.8,0.4,0,134503
26.0,0.6666666666666666,-1172.5,31.666666666666668,357992.15,349553.195,356596.15,356596.15,0.8888888888888888,14.0,4.444444444444445,9.0,-10267,0.2328820492841141,0.5963469425379101,0.6394307874378176,0.3672910183026313,1.0,0.8,0,134504
19.0,0.6666666666666666,-854.3333333333334,28.33333333333333,82517.57602941176,80189.18338235293,82163.18779411764,82163.18779411764,0.2058823529411764,11.0,2.5294117647058822,34.0,-12982,0.1941919580958249,0.4706055995580991,0.3709358929410793,0.7001838506835805,1.0,0.8333333333333334,0,134567
49.5,0.7142857142857143,-1537.857142857143,51.142857142857146,127088.2771875,119516.6334375,127055.3775,127055.3775,1.125,7.0,1.125,96.0,-17078,0.5648202365616583,0.5752326705431278,0.7658477460002738,0.5832379256761245,1.0,1.0,0,134584
4.5,0.5,-855.25,4.75,17219.5209375,16589.13609375,17146.25109375,17146.25109375,0.031578947368421,3.0,0.03125,96.0,-14309,0.4153330071982668,0.4283447799949284,0.5819855598018905,0.8327850252992314,1.0,1.0,0,134608
23.33333333333333,0.25,-1147.0,24.75,265071.8595,257709.8925,265404.36,265404.36,0.4137931034482758,12.0,1.8,30.0,-21334,0.0657166963532389,0.6988139868233529,0.7255004822318473,0.2955826421513093,0.7272727272727273,0.3636363636363636,0,134621
8.0,0.7,-948.4,23.8,172513.5975,166217.7225,172159.5975,172159.5975,1.3333333333333333,7.0,1.3333333333333333,12.0,-12633,0.2008232407187524,0.5488527201740334,0.5080320621473046,0.2009260877159709,0.5333333333333333,0.4,0,134628
13.5,0.5384615384615384,-745.3846153846154,16.307692307692307,22327.11375,21387.8175,21870.39,21870.39,0.0520833333333333,4.0,0.0520833333333333,96.0,-10809,0.2004810805809973,0.3274197282768489,0.0936140382513517,0.3092753558842053,0.6666666666666666,0.6666666666666666,0,134657
33.25,0.4285714285714285,-921.5714285714286,27.857142857142858,28712.78383561644,26750.59212328767,28541.07123287671,28541.07123287671,0.3013698630136986,6.0,0.4246575342465753,73.0,-13265,0.024199019977384,0.6201259001917697,0.6442716185753788,0.0769844691464778,1.0,1.0,0,134677
21.33333333333333,0.0,-644.3333333333334,21.33333333333333,47350.72636363637,45363.22363636364,46585.030909090914,46585.030909090914,0.5,11.0,2.4545454545454546,11.0,-10164,0.1262298307752853,0.4465082785950802,0.1102475116313337,0.1473459180275725,1.0,0.4285714285714285,0,134710
2.0,0.8571428571428571,-1815.142857142857,60.0,232383.44327586208,224847.49655172412,230620.37431034484,230620.37431034484,1.4137931034482758,5.0,1.5862068965517242,29.0,-17210,0.1266705403834979,0.6726689366329812,0.5042987575489829,0.5744466170995097,1.0,0.8,0,134792
20.857142857142858,0.75,-1101.428571428571,36.71428571428572,141591.645,135782.7615,139193.9325,139193.9325,1.8,6.0,1.8,10.0,-14051,0.1142267454273717,0.5797274345833014,0.7169228137239476,0.3523399726917038,0.6,0.4,0,134803
7.666666666666667,0.25,-396.25,8.5,168981.710625,162106.824375,166899.583125,166899.583125,1.2,22.0,9.5,16.0,-16546,0.0604980055602562,0.3480081428950318,0.029492342721763,0.108924403541012,0.5,0.1875,1,134867
31.83333333333333,0.4545454545454545,-1391.7272727272727,42.0,35392.370625,34098.3,35024.2846875,35024.2846875,0.1612903225806451,4.0,0.28125,32.0,-17195,0.2182029659784821,0.6563922927087099,0.6747409484105439,0.4507472818545589,1.0,1.0,0,134909
10.0,0.0,-277.5,10.0,280750.77,270494.73794117646,279105.2073529412,279105.2073529412,0.9411764705882352,5.0,1.0,17.0,-12493,0.0197710718002081,0.1879065871864388,0.6368757363864196,0.3556387169923543,0.75,0.75,0,135006
6.2,0.0,-219.8,6.2,129475.58294117649,121579.77441176472,127730.09382352945,127730.09382352945,0.8235294117647058,12.0,2.5294117647058822,17.0,-17623,0.0619644782386653,0.2969050052963821,0.6540179263066405,0.2539628093363117,1.0,0.8571428571428571,0,135029
7.5,0.6666666666666666,-640.3333333333334,20.0,25833.47,24666.11,25356.265,25356.265,0.3333333333333333,1.0,0.2222222222222222,9.0,-23597,0.0560664491248887,0.8401752161818166,0.6626205404052735,0.4083588531230431,1.0,0.8181818181818182,0,135059
4.5,0.9047619047619048,-1168.142857142857,27.476190476190474,14866.169999999998,14701.935,14857.86,14857.86,0.0,7.0,2.0,12.0,-13998,0.3655522217459637,0.5977738921855238,0.4627539780273745,0.4436153084085652,1.0,0.8571428571428571,0,135097
14.0,0.7777777777777778,-1194.0,22.22222222222222,49829.45109375,48081.8578125,49797.88828125,49797.88828125,0.2604166666666667,3.0,0.2604166666666667,96.0,-11048,0.2459268645908761,0.3293829597816503,0.593598939321916,0.4418358231994413,0.5,0.5,0,135112
30.33333333333333,0.625,-715.25,24.125,206515.69239130436,199062.86282608696,204988.8893478261,204988.8893478261,0.391304347826087,5.0,0.391304347826087,23.0,-10529,0.0712318358818501,0.1443881470441531,0.6217933396525961,0.22009464485041,1.0,1.0,1,135125
13.333333333333334,0.7857142857142857,-801.0,26.928571428571427,55131.038406593405,52652.115,55125.76203296703,55125.76203296703,0.1648351648351648,7.0,0.1868131868131868,91.0,-19905,0.1985933182617432,0.1416461360620418,0.5684039499141653,0.1528662291550415,0.7777777777777778,0.4444444444444444,0,135168
14.0,0.3333333333333333,-949.5,14.0,273799.9073076923,266288.2684615385,271729.9073076923,271729.9073076923,1.818181818181818,11.0,1.6153846153846154,13.0,-10635,0.0183356840620592,0.4719491758336493,0.7279584745651991,0.6832688314232291,1.0,1.0,0,135179
9.0,0.7142857142857143,-1130.142857142857,21.428571428571427,107852.29833333334,103596.39666666668,107603.13166666668,107603.13166666668,0.1851851851851851,4.0,0.2222222222222222,27.0,-9737,0.0907877169559412,0.1476296065571774,0.6064715797590018,0.6610235391308081,0.9285714285714286,0.9285714285714286,0,135187
2.833333333333333,0.25,-190.5,2.625,10512.638035714286,9860.734285714288,10511.0025,10511.0025,0.0,1.0,0.0119047619047619,84.0,-9879,0.2559975706043121,0.382243605817177,0.4054923871125607,0.1798217650897043,0.6923076923076923,0.4615384615384615,0,135195
9.4,0.5,-498.6,8.4,39741.4265625,38928.875625,39571.0284375,39571.0284375,0.0,2.0,0.3125,16.0,-9309,0.08733483725427,0.1222344642127739,0.4585488323678587,0.2567055724393002,0.4545454545454545,0.3636363636363636,0,135311
15.666666666666666,0.0,-461.6666666666667,15.666666666666666,208746.82640625,201592.13203125,208760.7965625,208760.7965625,0.5,7.0,0.6770833333333334,96.0,-13457,0.1333878278962621,0.6629568856391289,0.5940367163013718,0.4436153084085652,1.0,0.6666666666666666,0,135313
15.4,0.6153846153846154,-445.5384615384616,13.846153846153848,255679.0875,247488.42375,253645.846875,253645.846875,1.125,26.0,8.125,8.0,-9791,0.1002961903789194,0.0977162917748506,0.5518162924997011,0.1276987943727713,0.7692307692307693,0.4615384615384615,0,135321
27.4,0.5454545454545454,-1272.8181818181818,37.90909090909091,26484.196875,25149.64734375,26306.795625,26306.795625,0.1354166666666666,3.0,0.1354166666666666,96.0,-12720,0.2070754716981132,0.1657912493796176,0.6346121542872679,0.2301588968634147,0.875,0.625,0,135366
30.0,0.8888888888888888,-1431.7777777777778,32.22222222222222,220149.612,212777.46,217724.112,217724.112,1.3,4.0,1.3,10.0,-18032,0.0607253771073646,0.6590350127614448,0.6240841643799553,0.7062051096536562,0.6666666666666666,0.5,0,135433
10.5,0.6,-920.2,30.6,140805.388125,130216.89375,137020.15125,137020.15125,1.5714285714285714,17.0,5.75,8.0,-20895,0.0624072744675759,0.7112739996036315,0.6709526933436697,0.7490217048463391,0.8333333333333334,0.5,1,135511
7.75,0.7333333333333333,-1156.6,7.933333333333334,2034.248076923077,1937.1109615384612,2018.743269230769,2018.743269230769,0.0389610389610389,2.0,0.0384615384615384,78.0,-13303,0.2639254303540554,0.6695922156717801,0.5987109222442433,0.6577838002083306,1.0,1.0,0,135532
15.0,0.0,-441.0,15.0,214433.23235294115,205968.6555882353,213523.04117647055,213523.04117647055,0.6764705882352942,5.0,0.6764705882352942,34.0,-12982,0.1851794792790017,0.2590997129522819,0.2841020819061068,0.5406544504453575,0.7,0.5,0,135630
11.5,0.3333333333333333,-675.6666666666666,11.666666666666666,5820.974423076923,5577.999230769231,5753.220576923077,5753.220576923077,0.0256410256410256,2.0,0.0256410256410256,78.0,-18089,0.3060423461772348,0.5373683424997749,0.5952911979041314,0.6658549219640212,1.0,1.0,0,135653
24.33333333333333,0.75,-1154.6666666666667,21.83333333333333,26455.33367088608,25098.64006329114,26434.51689873418,26434.51689873418,0.0632911392405063,5.0,0.0632911392405063,79.0,-16125,0.3847441860465116,0.4694297685731384,0.5288514074750363,0.3672910183026313,0.6666666666666666,0.6666666666666666,1,135705
8.0,0.5,-2028.0,46.0,191567.82375,183735.75907894736,191567.82375,191567.82375,0.3684210526315789,15.0,3.039473684210526,76.0,-18065,0.0169941876556877,0.5058454703197918,0.7095297913632989,0.5388627065779676,1.0,0.6363636363636364,0,135706
20.5,0.7142857142857143,-1360.7142857142858,45.142857142857146,1697.1908823529411,1588.235294117647,1599.404294117647,1599.404294117647,0.0357142857142857,3.0,0.0352941176470588,85.0,-10528,0.1636588145896656,0.3778304712164246,0.2887097964525977,0.434733248750173,0.625,0.5,0,135770
10.0,0.6666666666666666,-971.8333333333334,16.166666666666668,181330.33339285717,173139.16982142857,181001.0732142857,181001.0732142857,0.4285714285714285,2.0,0.4285714285714285,28.0,-17849,0.0298616168973051,0.3076744793767979,0.6184914011999809,0.6610235391308081,0.9166666666666666,0.4166666666666667,0,135771
35.0,0.6,-1376.9,45.6,49958.38921875,47526.6825,49948.741875,49948.741875,0.0,0.0,0.0,96.0,-19272,0.3391967621419676,0.836202267900156,0.3554812864632819,0.6413682574954046,0.8571428571428571,0.1428571428571428,0,135786
30.0,0.0,-897.0,30.0,81136.40999999999,77615.87000000001,79576.36,79576.36,0.8571428571428571,27.0,8.444444444444445,9.0,-8704,0.1517693014705882,0.4435348248927085,0.12868203780614,0.6413682574954046,1.0,1.0,0,135875
18.0,0.5714285714285714,-953.8571428571428,17.0,54441.60963157895,52402.5317368421,54437.890736842106,54437.890736842106,0.0947368421052631,3.0,0.1578947368421052,95.0,-17419,0.110109650381767,0.2752680175652379,0.0835065498706846,0.2032521136204725,0.8333333333333334,0.8333333333333334,0,135887
10.0,0.5555555555555556,-1020.7777777777778,13.77777777777778,137576.2844117647,133392.3194117647,136050.3105882353,136050.3105882353,0.5882352941176471,68.0,12.470588235294118,17.0,-18276,0.0603523746990588,0.7992876218126592,0.7088532996832558,0.6894791426446275,0.6,0.4,0,135980
22.0,0.7142857142857143,-1444.142857142857,33.42857142857143,260219.68875,251466.20015625,259588.985625,259588.985625,0.46875,9.0,2.34375,32.0,-14258,0.3495581427970262,0.4749042429455947,0.6813855538131901,0.7352209993926424,1.0,1.0,0,136050
14.333333333333334,0.7692307692307693,-1271.6153846153843,27.846153846153847,159081.1719230769,151105.04653846152,156889.92115384617,156889.92115384617,0.5833333333333334,2.0,0.5384615384615384,13.0,-14265,0.0396775324220119,0.5013154839258652,0.6696623813379322,0.1704461230452281,0.7777777777777778,0.5555555555555556,0,136066
25.0,0.6666666666666666,-760.0,25.0,98659.405,95337.755,98173.315,98173.315,0.2222222222222222,54.0,26.666666666666668,9.0,-8274,0.0148658448150833,0.2245460477031129,0.5027353040438042,0.7136313997323308,0.7777777777777778,0.5555555555555556,0,136084
55.5,0.5,-1689.0,56.0,54160.965,52410.975000000006,53637.465,53637.465,0.625,3.0,0.5555555555555556,9.0,-15537,0.195597605715389,0.5450282998240735,0.7234051809639193,0.3539876078507373,1.0,1.0,0,136117
3.0,0.8,-545.8,18.2,2012.074411764706,2012.074411764706,2012.074411764706,2012.074411764706,0.0,5.0,1.6470588235294117,17.0,-9013,0.1559968933762343,0.0870784679607899,0.5871473227208152,0.2009260877159709,0.7058823529411765,0.5882352941176471,0,136142
4.0,0.625,-590.25,9.875,11051.523281250002,10581.3290625,11023.8609375,11023.8609375,0.0,1.0,0.0833333333333333,96.0,-16276,0.3338043745391988,0.6365637139926311,0.6384319156851038,0.4830501881366946,0.8,0.6,0,136148
15.25,0.2,-413.4,14.0,133771.815,129823.20225,132836.724,132836.724,1.05,5.0,1.05,20.0,-20439,0.1945300650716767,0.5888008496769175,0.7295966468685487,0.0867312636469601,0.375,0.1875,0,136199
33.0,0.0,-1103.25,36.75,156143.622,150624.13799999998,155987.109,155987.109,0.9333333333333332,5.0,0.9333333333333332,15.0,-15291,0.0953502060035314,0.5514035325869326,0.7527778726872874,0.4311917977993083,0.5714285714285714,0.1428571428571428,0,136335
5.0,0.0,-147.0,5.0,420588.21527027024,408993.51770270267,421246.08972972975,421246.08972972975,0.7837837837837838,6.0,1.2972972972972974,37.0,-16632,0.0662578162578162,0.722935919191683,0.6108468600816664,0.1614630800057724,0.8571428571428571,0.5714285714285714,0,136339
31.0,0.0,-921.0,31.0,34616.19831081081,32875.94858108108,34591.55108108108,34591.55108108108,0.25,5.0,0.2432432432432432,74.0,-19721,0.1976066122407586,0.7025827729760855,0.647267943942539,0.6313545365850379,1.0,1.0,0,136412
5.0,0.0,-144.0,5.0,29511.285,29016.84,29319.805,29319.805,0.1111111111111111,15.0,6.444444444444445,9.0,-9819,0.2615337610754659,0.2447233466368455,0.0793975181392274,0.3606125659189888,1.0,1.0,1,136431
43.0,0.4,-1517.2,44.2,96892.24725,92714.61825,95970.933,95970.933,0.5384615384615384,4.0,0.4,20.0,-17617,0.2321621161378214,0.6648740306779999,0.7373381784333197,0.746300213050371,1.0,0.8,0,136444
5.5,0.5,-309.75,11.0,58353.90576923077,56540.98038461538,57862.03846153846,57862.03846153846,0.0,36.0,3.615384615384616,13.0,-9034,0.0260128403807837,0.43384470289318,0.07891773596997,0.1929422277169508,0.6363636363636364,0.5454545454545454,0,136473
4.0,0.5,-428.0,14.5,14183.033999999998,13873.605,14100.951,14100.951,0.1428571428571428,10.0,0.9333333333333332,15.0,-11493,0.0185330200991908,0.118013743080244,0.6372145012691443,0.1428725230413196,0.7,0.6,1,136527
16.0,0.8571428571428571,-1108.5,27.857142857142858,71715.0494117647,69730.95176470588,71610.48794117647,71610.48794117647,0.0625,5.0,0.5294117647058824,17.0,-12608,0.3157519035532995,0.3713715262515883,0.462204930913421,0.4101025731788671,0.8,0.6,0,136551
1.0,0.6666666666666666,-1481.3333333333333,14.0,23231.1646875,22428.973125,23229.34453125,23229.34453125,0.0625,2.0,0.0729166666666666,96.0,-18025,0.0978640776699029,0.3927646349611717,0.6880276048199225,0.7366226976503176,1.0,0.6666666666666666,0,136628
8.0,0.75,-1642.25,54.75,290259.43463414634,279709.22414634144,288971.4106097561,288971.4106097561,0.6585365853658537,18.0,3.634146341463415,41.0,-17153,0.041625371655104,0.7099743209210838,0.3306022268721178,0.6956219298394389,1.0,1.0,0,136875
28.33333333333333,0.25,-910.75,30.5,28420.734375,27735.373125,28420.734375,28420.734375,0.0,12.0,1.0,16.0,-12071,0.216634910115152,0.4963521659190683,0.6806397425870999,0.1176137317080569,1.0,0.5,0,136893
48.333333333333336,0.625,-1764.75,44.25,40767.75489130435,39235.53032608696,40522.50489130435,40522.50489130435,0.2391304347826087,4.0,0.2391304347826087,92.0,-12848,0.0389943960149439,0.5304855821467616,0.4363159018904075,0.1895952597360396,1.0,0.6666666666666666,0,136895
23.428571428571427,0.3636363636363636,-1222.8181818181818,32.0,4750.882500000001,4562.26921875,4704.50625,4704.50625,0.0,2.0,0.0833333333333333,96.0,-18445,0.2348061805367308,0.490090604950218,0.7518161875366891,0.5531646987710016,1.0,0.25,0,136913
33.25,0.6,-940.5,31.5,0.0,0.0,-46.11375,-46.11375,0.0,0.0,0.0,96.0,-12172,0.1381038448899112,0.4986216492917584,0.7179335609058566,0.3689687382528466,0.5,0.3,0,136941
4.0,0.6666666666666666,-314.3333333333333,8.0,314.1,0.0,0.0,0.0,0.5,4.0,0.7,10.0,-13798,0.3135961733584577,0.3449218388944956,0.4900807696243889,0.3556387169923543,0.8888888888888888,0.7777777777777778,0,136978
16.0,0.8181818181818182,-886.1818181818181,25.181818181818183,260947.33842857144,251488.3461428572,260468.53842857145,260468.53842857145,0.0,4.0,0.4285714285714285,35.0,-11066,0.3221579613229712,0.745365837315173,0.4658487746698609,0.3139166772114369,0.8666666666666667,0.6,0,136982
39.5,0.75,-1629.375,33.75,6902.656363636364,6537.272727272727,6554.875909090909,6554.875909090909,0.2727272727272727,10.0,1.2727272727272727,11.0,-11196,0.1356734548052876,0.3070685137529496,0.5884507099789745,0.6642482627052363,0.5714285714285714,0.2857142857142857,0,136983
9.0,0.2857142857142857,-580.7142857142857,13.857142857142858,78481.02375000001,76569.48375,78207.85875,78207.85875,0.0833333333333333,5.0,1.0833333333333333,12.0,-14159,0.228829719612967,0.1819538977041174,0.1216767267017233,0.4902575124990026,0.75,0.375,0,137036
